state,county,candidate,party,total_votes,won
Texas,Leon County,Jo Jorgensen,LIB,57,FALSE
Texas,Leon County,Howie Hawkins,GRN,14,FALSE
Texas,Leon County,Write-ins,WRI,8,FALSE
Texas,Liberty County,Donald Trump,REP,23302,TRUE
Texas,Liberty County,Joe Biden,DEM,5785,FALSE
Texas,Liberty County,Jo Jorgensen,LIB,218,FALSE
Texas,Liberty County,Howie Hawkins,GRN,29,FALSE
Texas,Limestone County,Donald Trump,REP,6789,TRUE
Texas,Limestone County,Joe Biden,DEM,2213,FALSE
Texas,Limestone County,Jo Jorgensen,LIB,66,FALSE
Texas,Limestone County,Howie Hawkins,GRN,27,FALSE
Texas,Lipscomb County,Donald Trump,REP,1205,TRUE
Texas,Lipscomb County,Joe Biden,DEM,131,FALSE
Texas,Lipscomb County,Jo Jorgensen,LIB,17,FALSE
Texas,Lipscomb County,Howie Hawkins,GRN,0,FALSE
Texas,Live Oak County,Donald Trump,REP,4199,TRUE
Texas,Live Oak County,Joe Biden,DEM,819,FALSE
Texas,Live Oak County,Jo Jorgensen,LIB,30,FALSE
Texas,Live Oak County,Howie Hawkins,GRN,6,FALSE
Texas,Llano County,Donald Trump,REP,10079,TRUE
Texas,Llano County,Joe Biden,DEM,2465,FALSE
Texas,Llano County,Jo Jorgensen,LIB,99,FALSE
Texas,Llano County,Howie Hawkins,GRN,16,FALSE
Texas,Llano County,Write-ins,WRI,1,FALSE
Texas,Loving County,Donald Trump,REP,60,TRUE
Texas,Loving County,Joe Biden,DEM,4,FALSE
Texas,Loving County,Jo Jorgensen,LIB,2,FALSE
Texas,Loving County,Howie Hawkins,GRN,0,FALSE
Texas,Lubbock County,Donald Trump,REP,78861,TRUE
Texas,Lubbock County,Joe Biden,DEM,40017,FALSE
Texas,Lubbock County,Jo Jorgensen,LIB,1617,FALSE
Texas,Lubbock County,Howie Hawkins,GRN,276,FALSE
Texas,Lynn County,Donald Trump,REP,1853,TRUE
Texas,Lynn County,Joe Biden,DEM,428,FALSE
Texas,Lynn County,Jo Jorgensen,LIB,10,FALSE
Texas,Lynn County,Howie Hawkins,GRN,2,FALSE
Texas,Lynn County,Write-ins,WRI,0,FALSE
Texas,McCulloch County,Donald Trump,REP,2904,TRUE
Texas,McCulloch County,Joe Biden,DEM,490,FALSE
Texas,McCulloch County,Jo Jorgensen,LIB,36,FALSE
Texas,McCulloch County,Howie Hawkins,GRN,6,FALSE
Texas,McLennan County,Donald Trump,REP,59543,TRUE
Texas,McLennan County,Joe Biden,DEM,36688,FALSE
Texas,McLennan County,Jo Jorgensen,LIB,1297,FALSE
Texas,McLennan County,Howie Hawkins,GRN,243,FALSE
Texas,McMullen County,Donald Trump,REP,460,TRUE
Texas,McMullen County,Joe Biden,DEM,53,FALSE
Texas,McMullen County,Jo Jorgensen,LIB,2,FALSE
Texas,McMullen County,Howie Hawkins,GRN,1,FALSE
Texas,Madison County,Donald Trump,REP,4169,TRUE
Texas,Madison County,Joe Biden,DEM,1088,FALSE
Texas,Madison County,Jo Jorgensen,LIB,30,FALSE
Texas,Madison County,Howie Hawkins,GRN,10,FALSE
Texas,Marion County,Donald Trump,REP,3470,TRUE
Texas,Marion County,Joe Biden,DEM,1339,FALSE
Texas,Marion County,Jo Jorgensen,LIB,47,FALSE
Texas,Marion County,Howie Hawkins,GRN,8,FALSE
Texas,Martin County,Donald Trump,REP,1857,TRUE
Texas,Martin County,Joe Biden,DEM,288,FALSE
Texas,Martin County,Jo Jorgensen,LIB,13,FALSE
Texas,Martin County,Howie Hawkins,GRN,2,FALSE
Texas,Mason County,Donald Trump,REP,1991,TRUE
Texas,Mason County,Joe Biden,DEM,457,FALSE
Texas,Mason County,Jo Jorgensen,LIB,19,FALSE
Texas,Mason County,Write-ins,WRI,5,FALSE
Texas,Mason County,Howie Hawkins,GRN,2,FALSE
Texas,Matagorda County,Donald Trump,REP,9845,TRUE
Texas,Matagorda County,Joe Biden,DEM,3733,FALSE
Texas,Matagorda County,Jo Jorgensen,LIB,115,FALSE
Texas,Matagorda County,Howie Hawkins,GRN,33,FALSE
Texas,Maverick County,Joe Biden,DEM,8332,TRUE
Texas,Maverick County,Donald Trump,REP,6881,FALSE
Texas,Maverick County,Jo Jorgensen,LIB,73,FALSE
Texas,Maverick County,Howie Hawkins,GRN,60,FALSE
Texas,Medina County,Donald Trump,REP,15642,TRUE
Texas,Medina County,Joe Biden,DEM,6773,FALSE
Texas,Medina County,Jo Jorgensen,LIB,184,FALSE
Texas,Medina County,Howie Hawkins,GRN,45,FALSE
Texas,Menard County,Donald Trump,REP,823,TRUE
Texas,Menard County,Joe Biden,DEM,197,FALSE
Texas,Menard County,Jo Jorgensen,LIB,6,FALSE
Texas,Menard County,Howie Hawkins,GRN,2,FALSE
Texas,Midland County,Donald Trump,REP,45624,TRUE
Texas,Midland County,Joe Biden,DEM,12329,FALSE
Texas,Midland County,Jo Jorgensen,LIB,777,FALSE
Texas,Midland County,Howie Hawkins,GRN,126,FALSE
Texas,Milam County,Donald Trump,REP,7984,TRUE
Texas,Milam County,Joe Biden,DEM,2496,FALSE
Texas,Milam County,Jo Jorgensen,LIB,72,FALSE
Texas,Milam County,Howie Hawkins,GRN,24,FALSE
Texas,Mills County,Donald Trump,REP,2217,TRUE
Texas,Mills County,Joe Biden,DEM,271,FALSE
Texas,Mills County,Jo Jorgensen,LIB,15,FALSE
Texas,Mills County,Howie Hawkins,GRN,2,FALSE
Texas,Mitchell County,Donald Trump,REP,2170,TRUE
Texas,Mitchell County,Joe Biden,DEM,397,FALSE
Texas,Mitchell County,Jo Jorgensen,LIB,11,FALSE
Texas,Mitchell County,Howie Hawkins,GRN,1,FALSE
Texas,Montague County,Donald Trump,REP,8615,TRUE
Texas,Montague County,Joe Biden,DEM,1097,FALSE
Texas,Montague County,Jo Jorgensen,LIB,78,FALSE
Texas,Montague County,Howie Hawkins,GRN,24,FALSE
Texas,Montgomery County,Donald Trump,REP,193382,TRUE
Texas,Montgomery County,Joe Biden,DEM,74377,FALSE
Texas,Montgomery County,Jo Jorgensen,LIB,3166,FALSE
Texas,Montgomery County,Howie Hawkins,GRN,526,FALSE
Texas,Moore County,Donald Trump,REP,4359,TRUE
Texas,Moore County,Joe Biden,DEM,1062,FALSE
Texas,Moore County,Jo Jorgensen,LIB,66,FALSE
Texas,Moore County,Howie Hawkins,GRN,21,FALSE
Texas,Morris County,Donald Trump,REP,3872,TRUE
Texas,Morris County,Joe Biden,DEM,1669,FALSE
Texas,Morris County,Jo Jorgensen,LIB,36,FALSE
Texas,Morris County,Howie Hawkins,GRN,10,FALSE
Texas,Motley County,Donald Trump,REP,604,TRUE
Texas,Motley County,Joe Biden,DEM,46,FALSE
Texas,Motley County,Jo Jorgensen,LIB,2,FALSE
Texas,Motley County,Howie Hawkins,GRN,0,FALSE
Texas,Nacogdoches County,Donald Trump,REP,17378,TRUE
Texas,Nacogdoches County,Joe Biden,DEM,9000,FALSE
Texas,Nacogdoches County,Jo Jorgensen,LIB,302,FALSE
Texas,Nacogdoches County,Howie Hawkins,GRN,83,FALSE
Texas,Navarro County,Donald Trump,REP,13800,TRUE
Texas,Navarro County,Joe Biden,DEM,5101,FALSE
Texas,Navarro County,Jo Jorgensen,LIB,167,FALSE
Texas,Navarro County,Howie Hawkins,GRN,53,FALSE
Texas,Newton County,Donald Trump,REP,4882,TRUE
Texas,Newton County,Joe Biden,DEM,1173,FALSE
Texas,Newton County,Jo Jorgensen,LIB,34,FALSE
Texas,Newton County,Howie Hawkins,GRN,5,FALSE
Texas,Newton County,Write-ins,WRI,0,FALSE
Texas,Nolan County,Donald Trump,REP,4131,TRUE
Texas,Nolan County,Joe Biden,DEM,1162,FALSE
Texas,Nolan County,Jo Jorgensen,LIB,53,FALSE
Texas,Nolan County,Howie Hawkins,GRN,10,FALSE
Texas,Nueces County,Donald Trump,REP,64617,TRUE
Texas,Nueces County,Joe Biden,DEM,60925,FALSE
Texas,Nueces County,Jo Jorgensen,LIB,1404,FALSE
Texas,Nueces County,Howie Hawkins,GRN,368,FALSE
Texas,Ochiltree County,Donald Trump,REP,2812,TRUE
Texas,Ochiltree County,Joe Biden,DEM,302,FALSE
Texas,Ochiltree County,Jo Jorgensen,LIB,37,FALSE
Texas,Ochiltree County,Howie Hawkins,GRN,3,FALSE
Texas,Ochiltree County,Write-ins,WRI,2,FALSE
Texas,Oldham County,Donald Trump,REP,917,TRUE
Texas,Oldham County,Joe Biden,DEM,81,FALSE
Texas,Oldham County,Jo Jorgensen,LIB,10,FALSE
Texas,Oldham County,Howie Hawkins,GRN,1,FALSE
Texas,Orange County,Donald Trump,REP,29186,TRUE
Texas,Orange County,Joe Biden,DEM,6357,FALSE
Texas,Orange County,Jo Jorgensen,LIB,376,FALSE
Texas,Orange County,Howie Hawkins,GRN,51,FALSE
Texas,Orange County,Write-ins,WRI,24,FALSE
Texas,Palo Pinto County,Donald Trump,REP,10179,TRUE
Texas,Palo Pinto County,Joe Biden,DEM,2178,FALSE
Texas,Palo Pinto County,Jo Jorgensen,LIB,101,FALSE
Texas,Palo Pinto County,Howie Hawkins,GRN,27,FALSE
Texas,Panola County,Donald Trump,REP,9326,TRUE
Texas,Panola County,Joe Biden,DEM,2057,FALSE
Texas,Panola County,Jo Jorgensen,LIB,57,FALSE
Texas,Panola County,Howie Hawkins,GRN,11,FALSE
Texas,Panola County,Write-ins,WRI,0,FALSE
Texas,Parker County,Donald Trump,REP,62045,TRUE
Texas,Parker County,Joe Biden,DEM,13017,FALSE
Texas,Parker County,Jo Jorgensen,LIB,880,FALSE
Texas,Parker County,Howie Hawkins,GRN,158,FALSE
Texas,Parker County,Write-ins,WRI,28,FALSE
Texas,Parmer County,Donald Trump,REP,2135,TRUE
Texas,Parmer County,Joe Biden,DEM,488,FALSE
Texas,Parmer County,Jo Jorgensen,LIB,23,FALSE
Texas,Parmer County,Howie Hawkins,GRN,4,FALSE
Texas,Pecos County,Donald Trump,REP,3215,TRUE
Texas,Pecos County,Joe Biden,DEM,1382,FALSE
Texas,Pecos County,Jo Jorgensen,LIB,50,FALSE
Texas,Pecos County,Howie Hawkins,GRN,21,FALSE
Texas,Polk County,Donald Trump,REP,18573,TRUE
Texas,Polk County,Joe Biden,DEM,5387,FALSE
Texas,Polk County,Jo Jorgensen,LIB,171,FALSE
Texas,Polk County,Howie Hawkins,GRN,50,FALSE
Texas,Potter County,Donald Trump,REP,22820,TRUE
Texas,Potter County,Joe Biden,DEM,9921,FALSE
Texas,Potter County,Jo Jorgensen,LIB,454,FALSE
Texas,Potter County,Howie Hawkins,GRN,126,FALSE
Texas,Presidio County,Joe Biden,DEM,1463,TRUE
Texas,Presidio County,Donald Trump,REP,721,FALSE
Texas,Presidio County,Jo Jorgensen,LIB,21,FALSE
Texas,Presidio County,Howie Hawkins,GRN,12,FALSE
Texas,Presidio County,Write-ins,WRI,0,FALSE
Texas,Rains County,Donald Trump,REP,5155,TRUE
Texas,Rains County,Joe Biden,DEM,842,FALSE
Texas,Rains County,Jo Jorgensen,LIB,43,FALSE
Texas,Rains County,Howie Hawkins,GRN,13,FALSE
Texas,Randall County,Donald Trump,REP,50796,TRUE
Texas,Randall County,Joe Biden,DEM,12802,FALSE
Texas,Randall County,Jo Jorgensen,LIB,910,FALSE
Texas,Randall County,Howie Hawkins,GRN,129,FALSE
Texas,Randall County,Write-ins,WRI,37,FALSE
Texas,Reagan County,Donald Trump,REP,942,TRUE
Texas,Reagan County,Joe Biden,DEM,172,FALSE
Texas,Reagan County,Jo Jorgensen,LIB,7,FALSE
Texas,Reagan County,Howie Hawkins,GRN,3,FALSE
Texas,Real County,Donald Trump,REP,1643,TRUE
Texas,Real County,Joe Biden,DEM,320,FALSE
Texas,Real County,Jo Jorgensen,LIB,14,FALSE
Texas,Real County,Howie Hawkins,GRN,5,FALSE
Texas,Red River County,Donald Trump,REP,4517,TRUE
Texas,Red River County,Joe Biden,DEM,1246,FALSE
Texas,Red River County,Jo Jorgensen,LIB,36,FALSE
Texas,Red River County,Howie Hawkins,GRN,7,FALSE
Texas,Reeves County,Donald Trump,REP,2254,TRUE
Texas,Reeves County,Joe Biden,DEM,1395,FALSE
Texas,Reeves County,Jo Jorgensen,LIB,30,FALSE
Texas,Reeves County,Howie Hawkins,GRN,8,FALSE
Texas,Refugio County,Donald Trump,REP,2210,TRUE
Texas,Refugio County,Joe Biden,DEM,1108,FALSE
Texas,Refugio County,Jo Jorgensen,LIB,26,FALSE
Texas,Refugio County,Howie Hawkins,GRN,21,FALSE
Texas,Refugio County,Write-ins,WRI,1,FALSE
Texas,Roberts County,Donald Trump,REP,529,TRUE
Texas,Roberts County,Joe Biden,DEM,17,FALSE
Texas,Roberts County,Jo Jorgensen,LIB,4,FALSE
Texas,Roberts County,Howie Hawkins,GRN,0,FALSE
Texas,Robertson County,Donald Trump,REP,5646,TRUE
Texas,Robertson County,Joe Biden,DEM,2374,FALSE
Texas,Robertson County,Jo Jorgensen,LIB,66,FALSE
Texas,Robertson County,Howie Hawkins,GRN,13,FALSE
Texas,Rockwall County,Donald Trump,REP,36726,TRUE
Texas,Rockwall County,Joe Biden,DEM,16412,FALSE
Texas,Rockwall County,Jo Jorgensen,LIB,611,FALSE
Texas,Rockwall County,Howie Hawkins,GRN,121,FALSE
Texas,Rockwall County,Write-ins,WRI,21,FALSE
Texas,Runnels County,Donald Trump,REP,3807,TRUE
Texas,Runnels County,Joe Biden,DEM,552,FALSE
Texas,Runnels County,Jo Jorgensen,LIB,39,FALSE
Texas,Runnels County,Howie Hawkins,GRN,11,FALSE
Texas,Rusk County,Donald Trump,REP,16534,TRUE
Texas,Rusk County,Joe Biden,DEM,4629,FALSE
Texas,Rusk County,Jo Jorgensen,LIB,155,FALSE
Texas,Rusk County,Howie Hawkins,GRN,50,FALSE
Texas,Sabine County,Donald Trump,REP,4784,TRUE
Texas,Sabine County,Joe Biden,DEM,669,FALSE
Texas,Sabine County,Jo Jorgensen,LIB,27,FALSE
Texas,Sabine County,Howie Hawkins,GRN,7,FALSE
Texas,San Augustine County,Donald Trump,REP,3007,TRUE
Texas,San Augustine County,Joe Biden,DEM,980,FALSE
Texas,San Augustine County,Jo Jorgensen,LIB,13,FALSE
Texas,San Augustine County,Howie Hawkins,GRN,2,FALSE
Texas,San Jacinto County,Donald Trump,REP,10161,TRUE
Texas,San Jacinto County,Joe Biden,DEM,2337,FALSE
Texas,San Jacinto County,Jo Jorgensen,LIB,101,FALSE
Texas,San Jacinto County,Howie Hawkins,GRN,39,FALSE
Texas,San Patricio County,Donald Trump,REP,16516,TRUE
Texas,San Patricio County,Joe Biden,DEM,8988,FALSE
Texas,San Patricio County,Jo Jorgensen,LIB,291,FALSE
Texas,San Patricio County,Howie Hawkins,GRN,93,FALSE
Texas,San Saba County,Donald Trump,REP,2308,TRUE
Texas,San Saba County,Joe Biden,DEM,287,FALSE
Texas,San Saba County,Jo Jorgensen,LIB,7,FALSE
Texas,San Saba County,Howie Hawkins,GRN,0,FALSE
Texas,Schleicher County,Donald Trump,REP,940,TRUE
Texas,Schleicher County,Joe Biden,DEM,211,FALSE
Texas,Schleicher County,Jo Jorgensen,LIB,6,FALSE
Texas,Schleicher County,Howie Hawkins,GRN,2,FALSE
Texas,Scurry County,Donald Trump,REP,4983,TRUE
Texas,Scurry County,Joe Biden,DEM,818,FALSE
Texas,Scurry County,Jo Jorgensen,LIB,53,FALSE
Texas,Scurry County,Howie Hawkins,GRN,15,FALSE
Texas,Shackelford County,Donald Trump,REP,1484,TRUE
Texas,Shackelford County,Joe Biden,DEM,130,FALSE
Texas,Shackelford County,Jo Jorgensen,LIB,10,FALSE
Texas,Shackelford County,Howie Hawkins,GRN,4,FALSE
Texas,Shackelford County,Write-ins,WRI,0,FALSE
Texas,Shelby County,Donald Trump,REP,7975,TRUE
Texas,Shelby County,Joe Biden,DEM,2068,FALSE
Texas,Shelby County,Jo Jorgensen,LIB,37,FALSE
Texas,Shelby County,Howie Hawkins,GRN,4,FALSE
Texas,Sherman County,Donald Trump,REP,886,TRUE
Texas,Sherman County,Joe Biden,DEM,91,FALSE
Texas,Sherman County,Jo Jorgensen,LIB,9,FALSE
Texas,Sherman County,Howie Hawkins,GRN,5,FALSE
Texas,Smith County,Donald Trump,REP,69080,TRUE
Texas,Smith County,Joe Biden,DEM,29615,FALSE
Texas,Smith County,Jo Jorgensen,LIB,1126,FALSE
Texas,Smith County,Howie Hawkins,GRN,254,FALSE
Texas,Somervell County,Donald Trump,REP,4105,TRUE
Texas,Somervell County,Joe Biden,DEM,768,FALSE
Texas,Somervell County,Jo Jorgensen,LIB,56,FALSE
Texas,Somervell County,Howie Hawkins,GRN,10,FALSE
Texas,Somervell County,Write-ins,WRI,8,FALSE
Texas,Starr County,Joe Biden,DEM,9123,TRUE
Texas,Starr County,Donald Trump,REP,8247,FALSE
Texas,Starr County,Jo Jorgensen,LIB,92,FALSE
Texas,Starr County,Howie Hawkins,GRN,63,FALSE
Texas,Stephens County,Donald Trump,REP,3385,TRUE
Texas,Stephens County,Joe Biden,DEM,397,FALSE
Texas,Stephens County,Jo Jorgensen,LIB,16,FALSE
Texas,Stephens County,Howie Hawkins,GRN,2,FALSE
Texas,Sterling County,Donald Trump,REP,584,TRUE
Texas,Sterling County,Joe Biden,DEM,51,FALSE
Texas,Sterling County,Howie Hawkins,GRN,3,FALSE
Texas,Sterling County,Jo Jorgensen,LIB,1,FALSE
Texas,Stonewall County,Donald Trump,REP,615,TRUE
Texas,Stonewall County,Joe Biden,DEM,116,FALSE
Texas,Stonewall County,Jo Jorgensen,LIB,4,FALSE
Texas,Stonewall County,Howie Hawkins,GRN,1,FALSE
Texas,Sutton County,Donald Trump,REP,1222,TRUE
Texas,Sutton County,Joe Biden,DEM,322,FALSE
Texas,Sutton County,Jo Jorgensen,LIB,9,FALSE
Texas,Sutton County,Howie Hawkins,GRN,4,FALSE
Texas,Swisher County,Donald Trump,REP,1845,TRUE
Texas,Swisher County,Joe Biden,DEM,478,FALSE
Texas,Swisher County,Jo Jorgensen,LIB,22,FALSE
Texas,Swisher County,Howie Hawkins,GRN,10,FALSE
Texas,Tarrant County,Joe Biden,DEM,411567,TRUE
Texas,Tarrant County,Donald Trump,REP,409741,FALSE
Texas,Tarrant County,Jo Jorgensen,LIB,10368,FALSE
Texas,Tarrant County,Howie Hawkins,GRN,2617,FALSE
Texas,Tarrant County,Write-ins,WRI,404,FALSE
Texas,Taylor County,Donald Trump,REP,39547,TRUE
Texas,Taylor County,Joe Biden,DEM,14588,FALSE
Texas,Taylor County,Jo Jorgensen,LIB,827,FALSE
Texas,Taylor County,Howie Hawkins,GRN,150,FALSE
Texas,Terrell County,Donald Trump,REP,334,TRUE
Texas,Terrell County,Joe Biden,DEM,119,FALSE
Texas,Terrell County,Jo Jorgensen,LIB,3,FALSE
Texas,Terrell County,Howie Hawkins,GRN,2,FALSE
Texas,Terry County,Donald Trump,REP,2812,TRUE
Texas,Terry County,Joe Biden,DEM,757,FALSE
Texas,Terry County,Jo Jorgensen,LIB,33,FALSE
Texas,Terry County,Howie Hawkins,GRN,10,FALSE
Texas,Throckmorton County,Donald Trump,REP,806,TRUE
Texas,Throckmorton County,Joe Biden,DEM,82,FALSE
Texas,Throckmorton County,Jo Jorgensen,LIB,5,FALSE
Texas,Throckmorton County,Write-ins,WRI,5,FALSE
Texas,Throckmorton County,Howie Hawkins,GRN,1,FALSE
Texas,Titus County,Donald Trump,REP,7570,TRUE
Texas,Titus County,Joe Biden,DEM,2856,FALSE
Texas,Titus County,Jo Jorgensen,LIB,94,FALSE
Texas,Titus County,Howie Hawkins,GRN,19,FALSE
Texas,Tom Green County,Donald Trump,REP,32313,TRUE
Texas,Tom Green County,Joe Biden,DEM,12239,FALSE
Texas,Tom Green County,Jo Jorgensen,LIB,546,FALSE
Texas,Tom Green County,Howie Hawkins,GRN,96,FALSE
Texas,Tom Green County,Write-ins,WRI,16,FALSE
Texas,Travis County,Joe Biden,DEM,435860,TRUE
Texas,Travis County,Donald Trump,REP,161337,FALSE
Texas,Travis County,Jo Jorgensen,LIB,8905,FALSE
Texas,Travis County,Write-ins,WRI,2153,FALSE
Texas,Travis County,Howie Hawkins,GRN,2094,FALSE
Texas,Trinity County,Donald Trump,REP,5579,TRUE
Texas,Trinity County,Joe Biden,DEM,1323,FALSE
Texas,Trinity County,Jo Jorgensen,LIB,25,FALSE
Texas,Trinity County,Howie Hawkins,GRN,11,FALSE
Texas,Tyler County,Donald Trump,REP,8194,TRUE
Texas,Tyler County,Joe Biden,DEM,1403,FALSE
Texas,Tyler County,Jo Jorgensen,LIB,52,FALSE
Texas,Tyler County,Howie Hawkins,GRN,11,FALSE
Texas,Upshur County,Donald Trump,REP,15809,TRUE
Texas,Upshur County,Joe Biden,DEM,2877,FALSE
Texas,Upshur County,Jo Jorgensen,LIB,179,FALSE
Texas,Upshur County,Howie Hawkins,GRN,22,FALSE
Texas,Upton County,Donald Trump,REP,1178,TRUE
Texas,Upton County,Joe Biden,DEM,170,FALSE
Texas,Upton County,Jo Jorgensen,LIB,13,FALSE
Texas,Upton County,Howie Hawkins,GRN,7,FALSE
Texas,Uvalde County,Donald Trump,REP,6174,TRUE
Texas,Uvalde County,Joe Biden,DEM,4073,FALSE
Texas,Uvalde County,Jo Jorgensen,LIB,66,FALSE
Texas,Uvalde County,Howie Hawkins,GRN,29,FALSE
Texas,Val Verde County,Donald Trump,REP,8284,TRUE
Texas,Val Verde County,Joe Biden,DEM,6771,FALSE
Texas,Val Verde County,Jo Jorgensen,LIB,170,FALSE
Texas,Val Verde County,Howie Hawkins,GRN,47,FALSE
Texas,Van Zandt County,Donald Trump,REP,22270,TRUE
Texas,Van Zandt County,Joe Biden,DEM,3516,FALSE
Texas,Van Zandt County,Jo Jorgensen,LIB,175,FALSE
Texas,Van Zandt County,Howie Hawkins,GRN,33,FALSE
Texas,Victoria County,Donald Trump,REP,23358,TRUE
Texas,Victoria County,Joe Biden,DEM,10380,FALSE
Texas,Victoria County,Jo Jorgensen,LIB,339,FALSE
Texas,Victoria County,Howie Hawkins,GRN,103,FALSE
Texas,Victoria County,Write-ins,WRI,8,FALSE
Texas,Walker County,Donald Trump,REP,15375,TRUE
Texas,Walker County,Joe Biden,DEM,7884,FALSE
Texas,Walker County,Jo Jorgensen,LIB,287,FALSE
Texas,Walker County,Howie Hawkins,GRN,63,FALSE
Texas,Walker County,Write-ins,WRI,3,FALSE
Texas,Waller County,Donald Trump,REP,14260,TRUE
Texas,Waller County,Joe Biden,DEM,8191,FALSE
Texas,Waller County,Jo Jorgensen,LIB,201,FALSE
Texas,Waller County,Howie Hawkins,GRN,82,FALSE
Texas,Ward County,Donald Trump,REP,3241,TRUE
Texas,Ward County,Joe Biden,DEM,764,FALSE
Texas,Ward County,Jo Jorgensen,LIB,29,FALSE
Texas,Ward County,Howie Hawkins,GRN,26,FALSE
Texas,Washington County,Donald Trump,REP,12959,TRUE
Texas,Washington County,Joe Biden,DEM,4261,FALSE
Texas,Washington County,Jo Jorgensen,LIB,178,FALSE
Texas,Washington County,Howie Hawkins,GRN,20,FALSE
Texas,Webb County,Joe Biden,DEM,41820,TRUE
Texas,Webb County,Donald Trump,REP,25898,FALSE
Texas,Webb County,Jo Jorgensen,LIB,446,FALSE
Texas,Webb County,Howie Hawkins,GRN,233,FALSE
Texas,Wharton County,Donald Trump,REP,11926,TRUE
Texas,Wharton County,Joe Biden,DEM,4694,FALSE
Texas,Wharton County,Jo Jorgensen,LIB,105,FALSE
Texas,Wharton County,Howie Hawkins,GRN,36,FALSE
Texas,Wheeler County,Donald Trump,REP,2159,TRUE
Texas,Wheeler County,Joe Biden,DEM,168,FALSE
Texas,Wheeler County,Jo Jorgensen,LIB,7,FALSE
Texas,Wheeler County,Howie Hawkins,GRN,3,FALSE
Texas,Wichita County,Donald Trump,REP,32069,TRUE
Texas,Wichita County,Joe Biden,DEM,13161,FALSE
Texas,Wichita County,Jo Jorgensen,LIB,675,FALSE
Texas,Wichita County,Howie Hawkins,GRN,125,FALSE
Texas,Wilbarger County,Donald Trump,REP,3524,TRUE
Texas,Wilbarger County,Joe Biden,DEM,956,FALSE
Texas,Wilbarger County,Jo Jorgensen,LIB,33,FALSE
Texas,Wilbarger County,Howie Hawkins,GRN,11,FALSE
Texas,Willacy County,Joe Biden,DEM,3108,TRUE
Texas,Willacy County,Donald Trump,REP,2441,FALSE
Texas,Willacy County,Howie Hawkins,GRN,0,FALSE
Texas,Willacy County,Jo Jorgensen,LIB,0,FALSE
Texas,Willacy County,Write-ins,WRI,0,FALSE
Texas,Williamson County,Joe Biden,DEM,143795,TRUE
Texas,Williamson County,Donald Trump,REP,139729,FALSE
Texas,Williamson County,Jo Jorgensen,LIB,4998,FALSE
Texas,Williamson County,Howie Hawkins,GRN,790,FALSE
Texas,Wilson County,Donald Trump,REP,18463,TRUE
Texas,Wilson County,Joe Biden,DEM,6350,FALSE
Texas,Wilson County,Jo Jorgensen,LIB,151,FALSE
Texas,Wilson County,Howie Hawkins,GRN,39,FALSE
Texas,Wilson County,Write-ins,WRI,10,FALSE
Texas,Winkler County,Donald Trump,REP,1753,TRUE
Texas,Winkler County,Joe Biden,DEM,358,FALSE
Texas,Winkler County,Jo Jorgensen,LIB,14,FALSE
Texas,Winkler County,Howie Hawkins,GRN,1,FALSE
Texas,Wise County,Donald Trump,REP,27032,TRUE
Texas,Wise County,Joe Biden,DEM,4973,FALSE
Texas,Wise County,Jo Jorgensen,LIB,310,FALSE
Texas,Wise County,Howie Hawkins,GRN,47,FALSE
Texas,Wood County,Donald Trump,REP,19049,TRUE
Texas,Wood County,Joe Biden,DEM,3509,FALSE
Texas,Wood County,Jo Jorgensen,LIB,175,FALSE
Texas,Wood County,Howie Hawkins,GRN,40,FALSE
Texas,Wood County,Write-ins,WRI,6,FALSE
Texas,Yoakum County,Donald Trump,REP,2174,TRUE
Texas,Yoakum County,Joe Biden,DEM,420,FALSE
Texas,Yoakum County,Jo Jorgensen,LIB,31,FALSE
Texas,Yoakum County,Howie Hawkins,GRN,6,FALSE
Texas,Yoakum County,Write-ins,WRI,0,FALSE
Texas,Young County,Donald Trump,REP,7110,TRUE
Texas,Young County,Joe Biden,DEM,1034,FALSE
Texas,Young County,Jo Jorgensen,LIB,76,FALSE
Texas,Young County,Howie Hawkins,GRN,18,FALSE
Texas,Young County,Write-ins,WRI,1,FALSE
Texas,Zapata County,Donald Trump,REP,2033,TRUE
Texas,Zapata County,Joe Biden,DEM,1826,FALSE
Texas,Zapata County,Jo Jorgensen,LIB,11,FALSE
Texas,Zapata County,Howie Hawkins,GRN,4,FALSE
Texas,Zavala County,Joe Biden,DEM,2864,TRUE
Texas,Zavala County,Donald Trump,REP,1490,FALSE
Texas,Zavala County,Jo Jorgensen,LIB,13,FALSE
Texas,Zavala County,Howie Hawkins,GRN,12,FALSE
California,Fresno County,Joe Biden,DEM,193025,TRUE
California,Fresno County,Donald Trump,REP,164464,FALSE
California,Fresno County,Jo Jorgensen,LIB,4031,FALSE
California,Fresno County,Howie Hawkins,GRN,1474,FALSE
California,Fresno County,Rocky De La Fuente,ALI,1147,FALSE
California,Fresno County,Gloria La Riva,PSL,668,FALSE
California,Glenn County,Donald Trump,REP,7063,TRUE
California,Glenn County,Joe Biden,DEM,3995,FALSE
California,Glenn County,Jo Jorgensen,LIB,128,FALSE
California,Glenn County,Rocky De La Fuente,ALI,39,FALSE
California,Glenn County,Howie Hawkins,GRN,34,FALSE
California,Glenn County,Gloria La Riva,PSL,33,FALSE
California,Humboldt County,Joe Biden,DEM,44768,TRUE
California,Humboldt County,Donald Trump,REP,21770,FALSE
California,Humboldt County,Jo Jorgensen,LIB,1132,FALSE
